time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,eval_score
149.04673075675964,37.07766920472567,2.788393679968566,38.10245432835653,10.334653639881568,0,0.1,0.05580759048461914,0.7985904216766357,0.0,0.0,37.07766920472567,4.128785848617554,0.004877035580522312,0.0038147309973133522,37.55132557557511
115.4875693321228,37.00837084423196,2.765108872895148,37.93361121093587,14.377729823612468,0,0.1,0.05601978302001953,0.8518972396850586,0.0,0.0,37.07073936867631,3.9207630157470703,0.005136614977636087,0.004535512200770139,37.552048451448506
108.65019202232361,37.0082271588547,3.0343012591195153,38.021561454686456,10.531496636150708,0,0.1,0.05342864990234375,0.8123269081115723,0.0,0.0,37.06448814769415,4.238826751708984,0.004706123212173891,0.0035406345280859742,37.58153675722151
110.6420202255249,37.2480494751693,2.340799633517094,38.032462322795816,6.631398961642282,0,0.1,0.05442166328430176,0.8264777660369873,0.0,0.0,37.08284428044166,3.9785189628601074,0.002467156350110873,0.002056579095750239,37.49036358175776
111.52452850341797,37.2132718740437,2.07109072406924,37.87083478949902,12.797086750827097,0,0.1,0.055295467376708984,0.890763521194458,0.0,0.0,37.095887039801866,4.02979588508606,0.002516345617605564,0.001802420635814023,37.49856452155732
110.30826258659363,37.31129763838257,0.86417351979737,37.935158227175705,30.841341890300043,0,0.1,0.05506134033203125,0.8587920665740967,0.0,0.0,37.11742809965993,3.9428224563598633,0.0019196185192199256,0.0008155974770960169,37.582252616335325
109.43725728988647,37.3958126395786,0.9604376899647397,37.98312579510323,24.758282278286142,0,0.1,0.05496096611022949,0.821117639541626,0.0,0.0,37.1452665536518,3.8451666831970215,0.001003419267815713,0.0008428017722926821,37.52816138250675
110.02653861045837,37.2870130662417,1.5235588470387853,38.072076636312815,17.23099928050105,0,0.1,0.05390191078186035,0.8240995407104492,0.0,0.0,37.15944120491079,3.993675708770752,0.0018532264846909023,0.0015376236423158027,37.525852743294536
111.06568598747253,37.03972219667994,2.9329813692702533,37.950228479629374,3.1383531379982372,1,0.1,0.05637192726135254,0.8124933242797852,0.009833356,0.0021537573,37.14746930408771,4.03612494468689,0.004012993207514361,0.0031655537542784043,37.59205977756825
110.59556269645691,37.36184359873299,0.9236814134894487,37.95073234041285,25.67471322460006,0.03125,0.1,0.057459354400634766,0.8361589908599854,9.643033e-06,1.924591e-05,37.168906733552234,4.599342107772827,0.0013094319893492896,0.000673658699398406,37.55762793707367
