time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,eval_score
163.72133708000183,322.41184385222596,580.8817020695146,2825.2686789890486,-63.12387924688806,1,0.1,0.08533143997192383,1.0737223625183105,0.01006669,0.0011621699,322.41184385222596,6.68564248085022,3.4990667319902613,0.25537748170249525,1220.5033289765179
153.6165647506714,332.30458846486977,538.3603931338705,2562.9309384886546,-109.53255087591809,0,0.1,0.07984685897827148,1.088604211807251,0.0,0.0,323.4011183134903,4.4710917472839355,0.37398295013539423,0.20620291758501907,1272.9067805255397
155.17497372627258,337.26021637242775,581.4090602070816,3062.373114797508,-59.52838752996253,1,0.1,0.07381701469421387,1.0481011867523193,0.010084581,0.0006793755,324.78702811938405,6.132373332977295,0.3461700629423733,0.2371476642474438,874.9564796884036
158.10090470314026,397.18644882645026,701.6672601346248,4694.665853212881,-58.957553079754696,1,0.1,0.09997749328613281,1.088226079940796,0.009928177,0.0010463017,332.0269701900907,4.353794097900391,0.431789378731581,0.16714500687825445,1261.45421157992
157.3379204273224,341.48396551209805,672.3372095293536,4091.110589575279,-60.4382762127659,1,0.1,0.10114574432373047,1.0720977783203125,0.0101414,0.00033862382,332.97266972229147,4.951485872268677,0.4065615253667122,0.20025158387356715,956.0094761494441
156.5069079399109,369.84605482148794,684.6443313972607,4315.144888954025,-69.35192943426185,1,0.1,0.07983708381652832,1.115142822265625,0.009958943,0.00059775356,336.6600082322111,4.472065687179565,0.5427165347005263,0.22377714665579587,775.1220021216063
155.1129288673401,430.36593309407476,664.6651541342901,4824.272368163143,-65.01015728527192,1,0.1,0.07668662071228027,1.0465145111083984,0.01008634,0.0017348018,346.03060071839747,4.798047780990601,0.36640549874345274,0.19533557980355015,1182.9455265292795
158.46945786476135,303.8795938435274,535.0627949160032,3005.837968291209,-67.13898173784096,0,0.1,0.07729196548461914,1.0402882099151611,0.0,0.0,341.81550003091047,3.949849843978882,0.46308440183115085,0.2607717713517534,584.6347589019604
157.88527369499207,303.88095433696793,524.9516506865942,2768.6731655998788,-59.83436631350444,1,0.1,0.07743668556213379,1.0300688743591309,0.009904962,0.0011364608,338.0220454615162,6.020374298095703,0.3263516395961469,0.22806306017738673,584.9451678992504
156.2559552192688,372.21638574063195,598.6500196881373,2939.9616258843025,-57.687382393896975,0,0.1,0.07654261589050293,1.0109384059906006,0.0,0.0,341.4414794894278,4.440937519073486,0.29914089674185085,0.16492481430982073,741.1850011719077
159.2388460636139,351.8776476139989,600.7018262326328,2841.3125063233365,-73.49404194889871,1,0.1,0.09477734565734863,1.0482478141784668,0.010264371,0.0017547118,342.48509630188494,4.787156105041504,0.2892742649904295,0.1835751006348954,1235.5623658742531
158.0753207206726,363.635372058951,655.5847115282462,3178.326008079444,-67.66203689622446,0.125,0.1,0.09327101707458496,1.071699619293213,0.00015676783,9.193421e-06,344.60012387759156,4.587325811386108,0.32955946253686597,0.18219244138798318,763.0893737431636
158.8341200351715,375.78604457790374,706.2309959842347,4917.88076101797,-74.47990504817825,1,0.1,0.0754861831665039,1.0237705707550049,0.01019957,0.0012106483,347.7187159476228,4.3475182056427,0.3408109041442681,0.1910245383950776,787.8182597371768
155.56339812278748,344.8852084421897,548.8607335472495,3431.0409651315294,-57.877751428966235,1,0.1,0.09719324111938477,1.075834035873413,0.01018097,0.0019779408,347.4353651970795,5.508117914199829,0.35401560687116734,0.20986206603966198,341.6329478363497
