time_sampling,stoc_pol_mean,stoc_pol_std,stoc_pol_max,stoc_pol_min,alpha,delta,time_vpg,time_npg,kl_dist,surr_improvement,running_score,time_VF,VF_error_before,VF_error_after,eval_score
116.26063776016235,-10.74147628307584,6.546556938214794,1.1045636795080562,-46.81200844658218,0,0.1,0.0584561824798584,0.81368088722229,0.0,0.0,-10.74147628307584,3.8587353229522705,1.0122081157966185,0.10007164100564142,33.212356900354564
85.83049249649048,-10.282022575809728,5.485069896762548,-0.21072395479757453,-44.59269000624398,0,0.1,0.05884099006652832,0.8498811721801758,0.0,0.0,-10.69553091234923,6.907075881958008,0.09760360109538746,0.07566703607468074,33.28983467847554
84.79978394508362,-9.496501974732155,4.268803726529776,0.5449728729675398,-23.096079068122766,0,0.1,0.05694413185119629,0.8327779769897461,0.0,0.0,-10.575628018587523,4.283039093017578,0.08194435353378875,0.06179686919425967,33.32596082350939
84.60332179069519,-10.364356373148471,4.567112362390663,-0.6564992047803246,-37.900865883569686,0,0.1,0.05930972099304199,0.8423194885253906,0.0,0.0,-10.554500854043617,4.0716118812561035,0.06796423119893445,0.05470228396906335,33.269827222189306
85.88014197349548,-10.789084327843396,6.2946468913160185,1.7483505463358076,-48.67898729087599,0,0.1,0.06478524208068848,0.880742073059082,0.0,0.0,-10.577959201423596,4.1482837200164795,0.08636172793890082,0.06643926636557536,33.288278700197225
86.2365939617157,-9.544924215798485,4.468632691462788,2.7862897526078396,-24.925502681359987,0,0.1,0.062188148498535156,0.8793699741363525,0.0,0.0,-10.474655702861085,3.9662017822265625,0.06777160561737894,0.05953798661608507,33.29625957278601
85.29861879348755,-10.801251853264052,5.597237170646725,4.699685537711163,-35.83705807653368,1,0.1,0.05854964256286621,0.8139700889587402,0.00782986,0.0005289566,-10.507315317901382,5.888629198074341,0.0942288947427977,0.0652335499224752,33.330927242189446
86.68891787528992,-10.343991422042848,5.011383352978952,-0.6741036294940103,-39.38356984190914,1,0.1,0.0581517219543457,0.8787274360656738,0.031563506,0.0022806367,-10.490982928315528,3.954174280166626,0.06901420724671944,0.05730484414403198,33.48893804607057
85.78490424156189,-10.031655230922258,4.804230823219818,-1.8702067555367459,-36.13404089050403,0,0.1,0.05861043930053711,0.8461546897888184,0.0,0.0,-10.445050158576203,3.8964297771453857,0.0678805458278277,0.06161450940328735,33.4295487854115
84.67026662826538,-8.92116294929975,4.261483003597146,1.951193237930829,-26.567568328827008,0,0.1,0.058515310287475586,0.7975459098815918,0.0,0.0,-10.292661437648558,3.9609735012054443,0.08892468126123833,0.07357529231913737,33.44294202016989
86.64733839035034,-9.851727472913518,5.464558192882607,15.931813536696165,-37.962088470149816,0,0.1,0.0582880973815918,0.7970354557037354,0.0,0.0,-10.248568041175055,3.673110246658325,0.09494634411208007,0.0812969154322263,33.46622308082896
86.17864608764648,-9.457730317309514,5.019663520671607,11.320096885925288,-33.00987049586431,0,0.1,0.05900287628173828,0.8055658340454102,0.0,0.0,-10.169484268788501,3.816795825958252,0.08427952903101704,0.07627797803026753,33.48228135375619
86.5137574672699,-9.621915747151363,4.243566832052934,-0.4372654318119042,-21.83859035526192,1,0.1,0.07325148582458496,0.8289010524749756,0.02842917,0.00055053714,-10.114727416624788,4.5182859897613525,0.06137619893006765,0.055757461797426196,33.52274316014196
85.93533086776733,-10.263128248709117,6.3232768156695895,4.723770330506611,-39.46890234052118,1,0.1,0.06288647651672363,0.8376402854919434,0.018581657,0.0019445954,-10.129567499833222,4.327219486236572,0.08895162491368214,0.06622858841057445,33.36654163333655
85.22013854980469,-9.89324024912072,4.7407963487811235,4.157087451297844,-25.156207092648017,1,0.1,0.058389902114868164,0.7987184524536133,0.2904293,0.0016892113,-10.105934774761971,3.9202027320861816,0.08056952157028274,0.06486001048827243,0.5965779296160925
89.53440499305725,-9.480847650204707,4.8865619194576695,0.7806331662084481,-34.82636041604493,1,0.1,0.06209850311279297,0.7917830944061279,0.12817512,0.0027614122,-10.043426062306246,4.398658037185669,0.06759815764613114,0.05660304897095464,33.338196534438694
85.9174211025238,-10.72139891090531,5.6132567540775735,-0.9905378739599374,-42.87404062671057,1,0.1,0.0769200325012207,0.8332898616790771,0.02185341,0.0014457596,-10.111223347166153,3.8233118057250977,0.07460980733966847,0.05975569046556878,33.04533406100906
86.0078637599945,-9.445278133828646,5.535194399095634,1.3389705012610187,-41.27308761843546,1,0.1,0.0631873607635498,0.7883727550506592,0.014194443,0.0006422653,-10.044628825832401,3.9855830669403076,0.08051025196382613,0.06785470549293972,32.61609801772194
88.06162810325623,-9.005767601222237,4.768112109527294,-0.9866711933331765,-38.15743342624758,1,0.1,0.05812811851501465,0.8106753826141357,0.01241082,0.0029425048,-9.940742703371384,4.120810270309448,0.08315694767518739,0.06668335351389117,27.267451563205633
85.5255651473999,-9.357778710448786,5.0510205449447385,5.79330665192644,-39.2154114654184,1,0.1,0.058526039123535156,0.805410623550415,0.024836374,0.0036902374,-9.882446304079124,4.084961652755737,0.08475290836233276,0.06548808556294396,4.810120552061883
87.84600853919983,-8.557234483959599,4.547645719498253,3.6573460574872887,-36.49212966098806,1,0.1,0.05755901336669922,0.8460831642150879,0.018033184,0.0034392748,-9.749925122067172,3.9697742462158203,0.08065405342467231,0.0716530722708696,-2.0755571904025465
87.940997838974,-8.460870133547346,5.117942144244975,3.506566533740693,-41.03483411028556,1,0.1,0.05771899223327637,0.8060274124145508,0.010973616,0.0034524095,-9.62101962321519,3.86018705368042,0.0879107365158866,0.07734154025605583,11.860587412353608
87.03437876701355,-8.061803045166283,5.808547076205112,7.435273632528432,-39.54543698693191,1,0.1,0.05904960632324219,0.8168301582336426,0.05147065,0.0019667998,-9.4650979654103,3.942239999771118,0.12414197196708611,0.09782856578224894,20.49744458019484
86.10651159286499,-7.5969235561065,5.381933690667911,1.1343459612970894,-37.77720127471481,1,0.1,0.05754685401916504,0.8150711059570312,0.013102791,0.008411552,-9.27828052447992,3.9924190044403076,0.1107349255854626,0.09319856146567415,30.687363473489036
87.2438895702362,-6.273907296542827,3.7019223761621878,1.5658727887128117,-28.44551355106534,1,0.1,0.06182599067687988,0.8711888790130615,0.011154454,0.0075888503,-8.977843201686209,4.0362770557403564,0.13087317998423673,0.1036907045917693,33.55795691935036
90.66143345832825,-5.526748898455719,4.690912532501375,6.005194878154726,-27.4270234465377,1,0.1,0.05881524085998535,0.8535158634185791,0.01100708,0.0071293944,-8.63273377136316,4.008970499038696,0.1986239796314138,0.15657308499863107,33.6520471289763
91.16901898384094,-5.424690911244731,4.618454114271182,4.8048531190872525,-32.403059038358684,1,0.1,0.05769491195678711,0.8090789318084717,0.010893015,0.0066925553,-8.311929485351317,3.8999719619750977,0.16855009405275895,0.14423920146409477,33.92397799565667
93.31875205039978,-4.042810192313143,3.7614267283288547,6.830276654864136,-11.902366410912794,1,0.1,0.05874156951904297,0.8046226501464844,0.010726391,0.0067281052,-7.8850175560475,3.8192710876464844,0.20138582121630647,0.18295780376893322,62.18768057838081
94.09411382675171,-3.7119059657055185,4.827404553542381,14.425788443728537,-27.82609693686686,1,0.1,0.05932879447937012,0.8709981441497803,0.010580432,0.0069168424,-7.467706397013302,3.9957125186920166,0.25955687078891554,0.21250433849622202,65.70827588864066
94.71584510803223,-3.6201883138125073,4.66964052912054,9.113972022232856,-28.615280001831994,1,0.1,0.0586545467376709,0.7978498935699463,0.0105331065,0.006942291,-7.082954588693223,3.870755195617676,0.26367511094284174,0.2033235218515495,64.68221210661233
95.7976462841034,-3.1684373532130627,6.899364278695476,15.528236266344953,-36.664149011892945,1,0.1,0.058995723724365234,0.8008265495300293,0.010714856,0.0073515456,-6.691502865145208,4.206376314163208,0.3329544077205873,0.2437324087573942,78.12240571977685
97.9464955329895,-2.122130292294122,7.401424655109034,31.339971677715685,-37.812434104271,1,0.1,0.06360244750976562,0.8122949600219727,0.010434593,0.006339485,-6.234565607860099,3.917658567428589,0.35267445678882625,0.30986208140176724,95.17792878888963
97.46606516838074,-1.4108886824539337,6.469630102363789,22.892162055571685,-26.962640273268633,1,0.1,0.057550668716430664,0.8014965057373047,0.0105004925,0.005610104,-5.752197915319483,4.388818025588989,0.3094177032777108,0.26853082900558944,78.22629540235478
98.42737555503845,-0.9769940394443583,7.308929753186667,25.417275109278663,-35.87506971648723,1,0.1,0.057396888732910156,0.8088648319244385,0.010460949,0.006167184,-5.274677527731971,3.8254246711730957,0.3242819661386189,0.280730049748481,97.409443066001
97.49116897583008,0.41772316820259614,7.478063329544511,36.354470081500715,-32.63175150816873,1,0.1,0.05750703811645508,0.8084235191345215,0.010673559,0.006590318,-4.705437458138514,3.673064708709717,0.38567863381793377,0.3367662852945678,103.01040646899851
100.10790228843689,2.0179699245702403,6.996802748121782,22.298453807502845,-25.722038700974995,1,0.1,0.059967994689941406,0.8444614410400391,0.010409682,0.0060508796,-4.033096719867639,3.8437705039978027,0.36903686416898385,0.3210347808724944,80.5963153229403
100.0428249835968,3.0170004723744457,7.475946172133158,35.17198379033027,-23.83780254570851,1,0.1,0.05758261680603027,0.8609507083892822,0.010628656,0.0055112797,-3.3280870006434307,3.9010770320892334,0.37107137543649454,0.3412530217986369,95.9274606097895
104.16218709945679,3.5964746622422257,7.903553820123629,40.25691964943674,-13.587388274617274,1,0.1,0.05758070945739746,0.8234062194824219,0.010640551,0.0067690792,-2.635630834354865,3.8378612995147705,0.39396797025309915,0.35688788769669305,43.798204627467314
103.95867967605591,5.766214482039178,9.387876727598188,46.70498979270875,-26.19872782533525,1,0.1,0.059056758880615234,0.8203208446502686,0.010575527,0.006223929,-1.7954463027154608,3.7402729988098145,0.40149986218784,0.3443735165779843,36.548229208947156
106.1481761932373,7.988512778673603,10.03355246007692,47.609379087246765,-13.139470516553658,1,0.1,0.058664798736572266,0.820662260055542,0.010783353,0.0055580833,-0.8170503945765545,3.8087263107299805,0.37037111359765024,0.3240901193816624,37.206710174525575
109.88569116592407,9.689389512588814,9.4941464648374,53.16815776844574,-9.822002473016477,1,0.1,0.06481647491455078,0.8073794841766357,0.010394618,0.006604274,0.23359359613998243,3.7637248039245605,0.33189031032684274,0.2863931474220008,61.88105792998931
112.09680485725403,12.05339158478524,11.916937919769405,49.36283580168065,-15.027557337872867,1,0.1,0.08008289337158203,0.8105528354644775,0.010405676,0.0064357226,1.4155733950045082,3.677713632583618,0.3225702251912647,0.263574577580413,83.63949016352225
113.1888370513916,14.752196064247697,16.11397850556793,67.93502748529556,-11.53645778714781,1,0.1,0.059879302978515625,0.7999563217163086,0.0103694685,0.0053932816,2.749235661928827,4.177215337753296,0.3367492740239984,0.285662363793683,73.094898194685
113.78764247894287,15.57656603240128,14.039906667203704,75.2609901762195,-27.757119396552554,1,0.1,0.05839943885803223,0.7842071056365967,0.010387381,0.006464889,4.031968698976073,4.029371023178101,0.2646415578306344,0.21636750214689474,82.61028406436111
121.07085084915161,20.404870380014575,19.68955225059216,128.1307438087608,-24.780732096076104,1,0.1,0.061585426330566406,0.8219261169433594,0.01060895,0.0058935257,5.6692588670799235,3.8222134113311768,0.3029741170636734,0.2238228738552457,77.58260340511293
124.8955979347229,25.777543516596015,21.47201389638808,89.4058222895282,-8.899697343531884,1,0.1,0.06405401229858398,0.8274059295654297,0.010425975,0.006693798,7.680087332031533,4.0101540088653564,0.22086841441141544,0.17332045939351598,78.88965179718454
129.70147609710693,28.627629900106648,22.938609090166295,116.96286330891478,-8.613050783904733,1,0.1,0.05898475646972656,0.795738697052002,0.0103555955,0.006402166,9.774841588839045,4.063543319702148,0.20384370776510596,0.17980577119864916,74.60079867729023
132.73640084266663,34.87453996087375,25.227883976635788,117.82716037615229,-11.866085256920318,1,0.1,0.06298327445983887,0.7878408432006836,0.010357556,0.0056912494,12.284811426042516,4.193178176879883,0.18345050419848322,0.1460188943580614,71.36391179024884
